Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
RollerBallBrain,0.419,1014.181,3.697,2080,71.540
RollerBallBrain,0.434,1018.417,3.608,2049,72.661
RollerBallBrain,0.441,1022.928,3.824,2080,72.661
RollerBallBrain,0.397,1027.326,3.781,2100,72.639
RollerBallBrain,0.459,1031.673,3.676,2080,72.639
RollerBallBrain,0.405,1036.377,4.064,2095,72.616
RollerBallBrain,0.402,1040.732,3.730,2070,74.391
RollerBallBrain,0.411,1045.349,3.956,2080,74.391
RollerBallBrain,0.419,1049.656,3.727,2080,74.391
RollerBallBrain,0.410,1054.039,3.804,2080,74.391
